-----------------------------------------------------------------------------------------------------------------------------

Elevation report for the  watershed     1/1/0001 3:25:35 PM     2/14/2014 12:00:00 AM

-----------------------------------------------------------------------------------------------------------------------------


Statistics:: All elevations reported in meters
-----------

  Min.    Elevation: 1162
  Max.    Elevation: 5855
  Mean.   Elevation: 3642.06194010759
  Std.    Deviation: 776.913104483359

                    Elevation          % Area Below Elevation         % Area Watershed

                    3273                     28.3                      .04
                    3274                     28.34                     .04
                    3275                     28.38                     .04
                    3276                     28.43                     .04
                    3277                     28.47                     .04
                    3278                     28.51                     .04
                    3279                     28.56                     .04
                    3280                     28.6                      .04
                    3281                     28.64                     .04
                    3282                     28.68                     .04
                    3283                     28.73                     .04
                    3284                     28.77                     .04
                    3285                     28.82                     .04
                    3286                     28.86                     .04
                    3287                     28.9                      .04
                    3288                     28.95                     .04
                    3289                     28.99                     .04
                    3290                     29.04                     .04
                    3291                     29.08                     .04
                    3292                     29.12                     .04
                    3293                     29.17                     .04
                    3294                     29.21                     .04
                    3295                     29.25                     .04
                    3296                     29.29                     .04
                    3297                     29.34                     .04
                    3298                     29.38                     .04
                    3299                     29.42                     .04
                    3300                     29.46                     .04
                    3301                     29.51                     .04
                    3302                     29.55                     .04
                    3303                     29.59                     .04
                    3304                     29.64                     .04
                    3305                     29.68                     .04
                    3306                     29.72                     .04
                    3307                     29.77                     .04
                    3308                     29.81                     .04
                    3309                     29.86                     .04
                    3310                     29.9                      .04
                    3311                     29.94                     .04
                    3312                     29.99                     .04
                    3313                     30.03                     .04
                    3314                     30.07                     .04
                    3315                     30.12                     .04
                    3316                     30.16                     .04
                    3317                     30.21                     .04
                    3318                     30.25                     .04
                    3319                     30.29                     .04
                    3320                     30.34                     .04
                    3321                     30.38                     .05
                    3322                     30.43                     .05
                    3323                     30.47                     .04
                    3324                     30.52                     .05
                    3325                     30.56                     .05
                    3326                     30.61                     .04
                    3327                     30.66                     .05
                    3328                     30.7                      .04
                    3329                     30.75                     .05
                    3330                     30.79                     .04
                    3331                     30.84                     .05
                    3332                     30.88                     .05
                    3333                     30.93                     .05
                    3334                     30.97                     .04
                    3335                     31.01                     .04
                    3336                     31.06                     .05
                    3337                     31.11                     .05
                    3338                     31.15                     .04
                    3339                     31.2                      .04
                    3340                     31.24                     .05
                    3341                     31.29                     .04
                    3342                     31.33                     .05
                    3343                     31.38                     .05
                    3344                     31.42                     .05
                    3345                     31.47                     .04
                    3346                     31.51                     .05
                    3347                     31.56                     .05
                    3348                     31.6                      .05
                    3349                     31.65                     .05
                    3350                     31.7                      .05
                    3351                     31.74                     .05
                    3352                     31.79                     .05
                    3353                     31.84                     .05
                    3354                     31.88                     .05
                    3355                     31.93                     .05
                    3356                     31.98                     .05
                    3357                     32.02                     .05
                    3358                     32.07                     .05
                    3359                     32.12                     .05
                    3360                     32.16                     .05
                    3361                     32.21                     .05
                    3362                     32.25                     .04
                    3363                     32.3                      .05
                    3364                     32.35                     .05
                    3365                     32.39                     .05
                    3366                     32.44                     .05
                    3367                     32.48                     .05
                    3368                     32.53                     .05
                    3369                     32.58                     .05
                    3370                     32.62                     .04
                    3371                     32.67                     .05
                    3372                     32.71                     .05
                    3373                     32.76                     .05
                    3374                     32.81                     .05
                    3375                     32.85                     .05
                    3376                     32.9                      .05
                    3377                     32.95                     .05
                    3378                     33                        .05
                    3379                     33.04                     .05
                    3380                     33.09                     .05
                    3381                     33.14                     .05
                    3382                     33.19                     .05
                    3383                     33.23                     .05
                    3384                     33.28                     .05
                    3385                     33.33                     .05
                    3386                     33.38                     .05
                    3387                     33.43                     .05
                    3388                     33.48                     .05
                    3389                     33.52                     .05
                    3390                     33.57                     .05
                    3391                     33.62                     .05
                    3392                     33.67                     .05
                    3393                     33.71                     .05
                    3394                     33.76                     .05
                    3395                     33.81                     .05
                    3396                     33.86                     .05
                    3397                     33.91                     .05
                    3398                     33.95                     .05
                    3399                     34                        .05
                    3400                     34.05                     .05
                    3401                     34.1                      .05
                    3402                     34.15                     .05
                    3403                     34.2                      .05
                    3404                     34.24                     .05
                    3405                     34.29                     .05
                    3406                     34.34                     .05
                    3407                     34.39                     .05
                    3408                     34.44                     .05
                    3409                     34.48                     .05
                    3410                     34.53                     .05
                    3411                     34.58                     .05
                    3412                     34.63                     .05
                    3413                     34.68                     .05
                    3414                     34.73                     .05
                    3415                     34.77                     .05
                    3416                     34.82                     .05
                    3417                     34.87                     .05
                    3418                     34.92                     .05
                    3419                     34.96                     .05
                    3420                     35.01                     .05
                    3421                     35.06                     .05
                    3422                     35.11                     .05
                    3423                     35.16                     .05
                    3424                     35.21                     .05
                    3425                     35.26                     .05
                    3426                     35.31                     .05
                    3427                     35.35                     .05
                    3428                     35.4                      .05
                    3429                     35.45                     .05
                    3430                     35.5                      .05
                    3431                     35.55                     .05
                    3432                     35.6                      .05
                    3433                     35.64                     .05
                    3434                     35.69                     .05
                    3435                     35.74                     .05
                    3436                     35.79                     .05
                    3437                     35.84                     .05
                    3438                     35.89                     .05
                    3439                     35.94                     .05
                    3440                     35.99                     .05
                    3441                     36.03                     .05
                    3442                     36.08                     .05
                    3443                     36.13                     .05
                    3444                     36.18                     .05
                    3445                     36.23                     .05
                    3446                     36.28                     .05
                    3447                     36.33                     .05
                    3448                     36.38                     .05
                    3449                     36.43                     .05
                    3450                     36.48                     .05
                    3451                     36.53                     .05
                    3452                     36.59                     .05
                    3453                     36.64                     .05
                    3454                     36.69                     .05
                    3455                     36.74                     .05
                    3456                     36.79                     .05
                    3457                     36.84                     .05
                    3458                     36.89                     .05
                    3459                     36.95                     .05
                    3460                     37                        .05
                    3461                     37.05                     .05
                    3462                     37.1                      .05
                    3463                     37.15                     .05
                    3464                     37.2                      .05
                    3465                     37.25                     .05
                    3466                     37.31                     .05
                    3467                     37.36                     .05
                    3468                     37.41                     .05
                    3469                     37.46                     .05
                    3470                     37.52                     .05
                    3471                     37.57                     .05
                    3472                     37.62                     .05
                    3473                     37.67                     .05
                    3474                     37.73                     .05
                    3475                     37.78                     .05
                    3476                     37.83                     .05
                    3477                     37.88                     .05
                    3478                     37.94                     .05
                    3479                     37.99                     .05
                    3480                     38.04                     .05
                    3481                     38.09                     .05
                    3482                     38.15                     .05
                    3483                     38.2                      .05
                    3484                     38.25                     .05
                    3485                     38.31                     .05
                    3486                     38.36                     .05
                    3487                     38.41                     .05
                    3488                     38.47                     .05
                    3489                     38.52                     .05
                    3490                     38.57                     .05
                    3491                     38.63                     .05
                    3492                     38.68                     .05
                    3493                     38.73                     .05
                    3494                     38.78                     .05
                    3495                     38.84                     .05
                    3496                     38.89                     .05
                    3497                     38.94                     .05
                    3498                     38.99                     .05
                    3499                     39.05                     .05
                    3500                     39.1                      .05
                    3501                     39.16                     .05
                    3502                     39.21                     .05
                    3503                     39.26                     .05
                    3504                     39.31                     .05
                    3505                     39.37                     .05
                    3506                     39.42                     .05
                    3507                     39.47                     .05
                    3508                     39.53                     .05
                    3509                     39.58                     .05
                    3510                     39.63                     .05
                    3511                     39.69                     .05
                    3512                     39.74                     .05
                    3513                     39.8                      .05
                    3514                     39.85                     .05
                    3515                     39.9                      .05
                    3516                     39.96                     .05
                    3517                     40.01                     .05
                    3518                     40.06                     .05
                    3519                     40.12                     .05
                    3520                     40.17                     .06
                    3521                     40.22                     .05
                    3522                     40.28                     .05
                    3523                     40.33                     .05
                    3524                     40.39                     .05
                    3525                     40.44                     .05
                    3526                     40.49                     .05
                    3527                     40.55                     .05
                    3528                     40.6                      .06
                    3529                     40.66                     .05
                    3530                     40.71                     .06
                    3531                     40.76                     .05
                    3532                     40.82                     .06
                    3533                     40.87                     .05
                    3534                     40.93                     .05
                    3535                     40.98                     .06
                    3536                     41.04                     .05
                    3537                     41.09                     .05
                    3538                     41.15                     .06
                    3539                     41.2                      .05
                    3540                     41.26                     .06
                    3541                     41.31                     .06
                    3542                     41.37                     .06
                    3543                     41.42                     .06
                    3544                     41.48                     .05
                    3545                     41.53                     .05
                    3546                     41.59                     .06
                    3547                     41.64                     .06
                    3548                     41.7                      .05
                    3549                     41.75                     .05
                    3550                     41.81                     .06
                    3551                     41.86                     .06
                    3552                     41.92                     .05
                    3553                     41.97                     .06
                    3554                     42.03                     .06
                    3555                     42.08                     .06
                    3556                     42.14                     .05
                    3557                     42.19                     .05
                    3558                     42.25                     .05
                    3559                     42.3                      .06
                    3560                     42.36                     .05
                    3561                     42.41                     .06
                    3562                     42.47                     .06
                    3563                     42.52                     .05
                    3564                     42.58                     .05
                    3565                     42.63                     .06
                    3566                     42.69                     .05
                    3567                     42.74                     .06
                    3568                     42.8                      .06
                    3569                     42.85                     .05
                    3570                     42.91                     .06
                    3571                     42.96                     .06
                    3572                     43.02                     .05
                    3573                     43.07                     .05
                    3574                     43.13                     .05
                    3575                     43.18                     .06
                    3576                     43.24                     .06
                    3577                     43.3                      .06
                    3578                     43.35                     .06
                    3579                     43.41                     .06
                    3580                     43.46                     .06
                    3581                     43.52                     .06
                    3582                     43.58                     .06
                    3583                     43.63                     .06
                    3584                     43.69                     .06
                    3585                     43.75                     .06
                    3586                     43.81                     .06
                    3587                     43.86                     .06
                    3588                     43.92                     .06
                    3589                     43.98                     .06
                    3590                     44.03                     .06
                    3591                     44.09                     .06
                    3592                     44.14                     .06
                    3593                     44.2                      .06
                    3594                     44.26                     .06
                    3595                     44.31                     .06
                    3596                     44.37                     .06
                    3597                     44.43                     .06
                    3598                     44.48                     .06
                    3599                     44.54                     .06
                    3600                     44.6                      .06
                    3601                     44.66                     .06
                    3602                     44.71                     .06
                    3603                     44.77                     .06
                    3604                     44.82                     .06
                    3605                     44.88                     .06
                    3606                     44.94                     .06
                    3607                     45                        .06
                    3608                     45.05                     .06
                    3609                     45.11                     .06
                    3610                     45.17                     .06
                    3611                     45.22                     .06
                    3612                     45.28                     .06
                    3613                     45.34                     .06
                    3614                     45.4                      .06
                    3615                     45.45                     .06
                    3616                     45.51                     .06
                    3617                     45.57                     .06
                    3618                     45.62                     .06
                    3619                     45.68                     .06
                    3620                     45.74                     .06
                    3621                     45.8                      .06
                    3622                     45.85                     .06
                    3623                     45.91                     .06
                    3624                     45.97                     .06
                    3625                     46.03                     .06
                    3626                     46.09                     .06
                    3627                     46.14                     .06
                    3628                     46.2                      .06
                    3629                     46.26                     .06
                    3630                     46.32                     .06
                    3631                     46.38                     .06
                    3632                     46.43                     .06
                    3633                     46.49                     .06
                    3634                     46.55                     .06
                    3635                     46.61                     .06
                    3636                     46.66                     .06
                    3637                     46.72                     .06
                    3638                     46.78                     .06
                    3639                     46.84                     .06
                    3640                     46.89                     .06
                    3641                     46.95                     .06
                    3642                     47.01                     .06
                    3643                     47.07                     .06
                    3644                     47.12                     .06
                    3645                     47.18                     .06
                    3646                     47.24                     .06
                    3647                     47.3                      .06
                    3648                     47.36                     .06
                    3649                     47.41                     .06
                    3650                     47.47                     .06
                    3651                     47.53                     .06
                    3652                     47.59                     .06
                    3653                     47.65                     .06
                    3654                     47.71                     .06
                    3655                     47.77                     .06
                    3656                     47.83                     .06
                    3657                     47.89                     .06
                    3658                     47.94                     .06
                    3659                     48                        .06
                    3660                     48.06                     .06
                    3661                     48.12                     .06
                    3662                     48.18                     .06
                    3663                     48.24                     .06
                    3664                     48.3                      .06
                    3665                     48.35                     .06
                    3666                     48.41                     .06
                    3667                     48.47                     .06
                    3668                     48.53                     .06
                    3669                     48.59                     .06
                    3670                     48.65                     .06
                    3671                     48.71                     .06
                    3672                     48.76                     .06
                    3673                     48.82                     .06
                    3674                     48.88                     .06
                    3675                     48.94                     .06
                    3676                     49                        .06
                    3677                     49.06                     .06
                    3678                     49.12                     .06
                    3679                     49.18                     .06
                    3680                     49.24                     .06
                    3681                     49.3                      .06
                    3682                     49.36                     .06
                    3683                     49.42                     .06
                    3684                     49.48                     .06
                    3685                     49.54                     .06
                    3686                     49.59                     .06
                    3687                     49.65                     .06
                    3688                     49.71                     .06
                    3689                     49.77                     .06
                    3690                     49.83                     .06
                    3691                     49.9                      .06
                    3692                     49.96                     .06
                    3693                     50.01                     .06
                    3694                     50.08                     .06
                    3695                     50.13                     .06
                    3696                     50.19                     .06
                    3697                     50.25                     .06
                    3698                     50.31                     .06
                    3699                     50.37                     .06
                    3700                     50.43                     .06
                    3701                     50.49                     .06
                    3702                     50.55                     .06
                    3703                     50.61                     .06
                    3704                     50.67                     .06
                    3705                     50.73                     .06
                    3706                     50.79                     .06
                    3707                     50.85                     .06
                    3708                     50.91                     .06
                    3709                     50.97                     .06
                    3710                     51.03                     .06
                    3711                     51.09                     .06
                    3712                     51.15                     .06
                    3713                     51.21                     .06
                    3714                     51.27                     .06
                    3715                     51.33                     .06
                    3716                     51.39                     .06
                    3717                     51.45                     .06
                    3718                     51.51                     .06
                    3719                     51.57                     .06
                    3720                     51.63                     .06
                    3721                     51.69                     .06
                    3722                     51.75                     .06
                    3723                     51.8                      .06
                    3724                     51.86                     .06
                    3725                     51.92                     .06
                    3726                     51.98                     .06
                    3727                     52.04                     .06
                    3728                     52.1                      .06
                    3729                     52.16                     .06
                    3730                     52.22                     .06
                    3731                     52.28                     .06
                    3732                     52.34                     .06
                    3733                     52.4                      .06
                    3734                     52.46                     .06
                    3735                     52.52                     .06
                    3736                     52.58                     .06
                    3737                     52.64                     .06
                    3738                     52.7                      .06
                    3739                     52.76                     .06
                    3740                     52.82                     .06
                    3741                     52.87                     .06
                    3742                     52.93                     .06
                    3743                     52.99                     .06
                    3744                     53.05                     .06
                    3745                     53.11                     .06
                    3746                     53.16                     .06
                    3747                     53.22                     .06
                    3748                     53.28                     .06
                    3749                     53.34                     .06
                    3750                     53.4                      .06
                    3751                     53.46                     .06
                    3752                     53.52                     .06
                    3753                     53.58                     .06
                    3754                     53.63                     .06
                    3755                     53.69                     .06
                    3756                     53.75                     .06
                    3757                     53.81                     .06
                    3758                     53.87                     .06
                    3759                     53.93                     .06
                    3760                     53.99                     .06
                    3761                     54.04                     .06
                    3762                     54.1                      .06
                    3763                     54.16                     .06
                    3764                     54.22                     .06
                    3765                     54.27                     .06
                    3766                     54.33                     .06
                    3767                     54.39                     .06
                    3768                     54.44                     .06
                    3769                     54.5                      .06
                    3770                     54.56                     .06
                    3771                     54.62                     .06
                    3772                     54.68                     .06
                    3773                     54.73                     .06
                    3774                     54.79                     .06
                    3775                     54.85                     .06
                    3776                     54.91                     .06
                    3777                     54.96                     .06
                    3778                     55.02                     .06
                    3779                     55.08                     .06
                    3780                     55.14                     .06
                    3781                     55.19                     .06
                    3782                     55.25                     .06
                    3783                     55.31                     .06
                    3784                     55.37                     .06
                    3785                     55.43                     .06
                    3786                     55.48                     .06
                    3787                     55.54                     .06
                    3788                     55.6                      .06
                    3789                     55.66                     .06
                    3790                     55.71                     .06
                    3791                     55.77                     .06
                    3792                     55.83                     .06
                    3793                     55.89                     .06
                    3794                     55.94                     .06
                    3795                     56                        .06
                    3796                     56.06                     .06
                    3797                     56.11                     .06
                    3798                     56.17                     .06
                    3799                     56.22                     .06
                    3800                     56.28                     .06
                    3801                     56.33                     .06
                    3802                     56.39                     .06
                    3803                     56.45                     .06
                    3804                     56.5                      .06
                    3805                     56.56                     .06
                    3806                     56.61                     .06
                    3807                     56.67                     .06
                    3808                     56.73                     .06
                    3809                     56.78                     .06
                    3810                     56.84                     .06
                    3811                     56.9                      .05
                    3812                     56.95                     .06
                    3813                     57.01                     .06
                    3814                     57.06                     .06
                    3815                     57.12                     .05
                    3816                     57.17                     .06
                    3817                     57.23                     .06
                    3818                     57.29                     .06
                    3819                     57.34                     .05
                    3820                     57.39                     .05
                    3821                     57.45                     .05
                    3822                     57.5                      .06
                    3823                     57.56                     .05
                    3824                     57.61                     .05
                    3825                     57.66                     .05
                    3826                     57.72                     .05
                    3827                     57.77                     .05
                    3828                     57.83                     .06
                    3829                     57.88                     .05
                    3830                     57.93                     .05
                    3831                     57.99                     .05
                    3832                     58.04                     .05
                    3833                     58.09                     .05
                    3834                     58.15                     .05
                    3835                     58.2                      .05
                    3836                     58.25                     .05
                    3837                     58.31                     .05
                    3838                     58.36                     .05
                    3839                     58.41                     .05
                    3840                     58.47                     .05
                    3841                     58.52                     .05
                    3842                     58.57                     .05
                    3843                     58.63                     .05
                    3844                     58.68                     .05
                    3845                     58.73                     .05
                    3846                     58.79                     .05
                    3847                     58.84                     .05
                    3848                     58.89                     .05
                    3849                     58.95                     .05
                    3850                     59                        .05
                    3851                     59.05                     .05
                    3852                     59.1                      .05
                    3853                     59.15                     .05
                    3854                     59.21                     .05
                    3855                     59.26                     .05
                    3856                     59.31                     .05
                    3857                     59.36                     .05
                    3858                     59.42                     .05
                    3859                     59.47                     .05
                    3860                     59.52                     .05
                    3861                     59.57                     .05
                    3862                     59.62                     .05
                    3863                     59.68                     .05
                    3864                     59.73                     .05
                    3865                     59.78                     .05
                    3866                     59.83                     .05
                    3867                     59.89                     .05
                    3868                     59.94                     .05
                    3869                     59.99                     .05
                    3870                     60.04                     .05
                    3871                     60.09                     .05
                    3872                     60.15                     .05
