-----------------------------------------------------------------------------------------------------------------------------

Elevation report for the  watershed     1/1/0001 9:38:30 AM     9/13/2013 12:00:00 AM

-----------------------------------------------------------------------------------------------------------------------------


Statistics:: All elevations reported in meters
-----------

  Min.    Elevation: 5
  Max.    Elevation: 5532
  Mean.   Elevation: 1672.51732121021
  Std.    Deviation: 1173.24884594969

                    Elevation          % Area Below Elevation         % Area Watershed

                    4336                     99.45                     0
                    4337                     99.45                     0
                    4338                     99.45                     0
                    4339                     99.46                     0
                    4340                     99.46                     0
                    4341                     99.46                     0
                    4342                     99.46                     0
                    4343                     99.47                     0
                    4344                     99.47                     0
                    4345                     99.47                     0
                    4346                     99.47                     0
                    4347                     99.47                     0
                    4348                     99.48                     0
                    4349                     99.48                     0
                    4350                     99.48                     0
                    4351                     99.48                     0
                    4352                     99.49                     0
                    4353                     99.49                     0
                    4354                     99.49                     0
                    4355                     99.49                     0
                    4356                     99.49                     0
                    4357                     99.5                      0
                    4358                     99.5                      0
                    4359                     99.5                      0
                    4360                     99.5                      0
                    4361                     99.5                      0
                    4362                     99.51                     0
                    4363                     99.51                     0
                    4364                     99.51                     0
                    4365                     99.51                     0
                    4366                     99.52                     0
                    4367                     99.52                     0
                    4368                     99.52                     0
                    4369                     99.52                     0
                    4370                     99.52                     0
                    4371                     99.53                     0
                    4372                     99.53                     0
                    4373                     99.53                     0
                    4374                     99.53                     0
                    4375                     99.53                     0
                    4376                     99.54                     0
                    4377                     99.54                     0
                    4378                     99.54                     0
                    4379                     99.54                     0
                    4380                     99.54                     0
                    4381                     99.55                     0
                    4382                     99.55                     0
                    4383                     99.55                     0
                    4384                     99.55                     0
                    4385                     99.55                     0
                    4386                     99.55                     0
                    4387                     99.56                     0
                    4388                     99.56                     0
                    4389                     99.56                     0
                    4390                     99.56                     0
                    4391                     99.56                     0
                    4392                     99.57                     0
                    4393                     99.57                     0
                    4394                     99.57                     0
                    4395                     99.57                     0
                    4396                     99.57                     0
                    4397                     99.58                     0
                    4398                     99.58                     0
                    4399                     99.58                     0
                    4400                     99.58                     0
                    4401                     99.58                     0
                    4402                     99.58                     0
                    4403                     99.59                     0
                    4404                     99.59                     0
                    4405                     99.59                     0
                    4406                     99.59                     0
                    4407                     99.59                     0
                    4408                     99.59                     0
                    4409                     99.6                      0
                    4410                     99.6                      0
                    4411                     99.6                      0
                    4412                     99.6                      0
                    4413                     99.6                      0
                    4414                     99.6                      0
                    4415                     99.61                     0
                    4416                     99.61                     0
                    4417                     99.61                     0
                    4418                     99.61                     0
                    4419                     99.61                     0
                    4420                     99.61                     0
                    4421                     99.62                     0
                    4422                     99.62                     0
                    4423                     99.62                     0
                    4424                     99.62                     0
                    4425                     99.62                     0
                    4426                     99.62                     0
                    4427                     99.63                     0
                    4428                     99.63                     0
                    4429                     99.63                     0
                    4430                     99.63                     0
                    4431                     99.63                     0
                    4432                     99.63                     0
                    4433                     99.63                     0
                    4434                     99.64                     0
                    4435                     99.64                     0
                    4436                     99.64                     0
                    4437                     99.64                     0
                    4438                     99.64                     0
                    4439                     99.64                     0
                    4440                     99.65                     0
                    4441                     99.65                     0
                    4442                     99.65                     0
                    4443                     99.65                     0
                    4444                     99.65                     0
                    4445                     99.65                     0
                    4446                     99.65                     0
                    4447                     99.66                     0
                    4448                     99.66                     0
                    4449                     99.66                     0
                    4450                     99.66                     0
                    4451                     99.66                     0
                    4452                     99.66                     0
                    4453                     99.67                     0
                    4454                     99.67                     0
                    4455                     99.67                     0
                    4456                     99.67                     0
                    4457                     99.67                     0
                    4458                     99.67                     0
                    4459                     99.68                     0
                    4460                     99.68                     0
                    4461                     99.68                     0
                    4462                     99.68                     0
                    4463                     99.68                     0
                    4464                     99.68                     0
                    4465                     99.68                     0
                    4466                     99.69                     0
                    4467                     99.69                     0
                    4468                     99.69                     0
                    4469                     99.69                     0
                    4470                     99.69                     0
                    4471                     99.69                     0
                    4472                     99.69                     0
                    4473                     99.7                      0
                    4474                     99.7                      0
                    4475                     99.7                      0
                    4476                     99.7                      0
                    4477                     99.7                      0
                    4478                     99.7                      0
                    4479                     99.7                      0
                    4480                     99.7                      0
                    4481                     99.71                     0
                    4482                     99.71                     0
                    4483                     99.71                     0
                    4484                     99.71                     0
                    4485                     99.71                     0
                    4486                     99.71                     0
                    4487                     99.71                     0
                    4488                     99.71                     0
                    4489                     99.72                     0
                    4490                     99.72                     0
                    4491                     99.72                     0
                    4492                     99.72                     0
                    4493                     99.72                     0
                    4494                     99.72                     0
                    4495                     99.72                     0
                    4496                     99.73                     0
                    4497                     99.73                     0
                    4498                     99.73                     0
                    4499                     99.73                     0
                    4500                     99.73                     0
                    4501                     99.73                     0
                    4502                     99.73                     0
                    4503                     99.73                     0
                    4504                     99.74                     0
                    4505                     99.74                     0
                    4506                     99.74                     0
                    4507                     99.74                     0
                    4508                     99.74                     0
                    4509                     99.74                     0
                    4510                     99.74                     0
                    4511                     99.74                     0
                    4512                     99.74                     0
                    4513                     99.75                     0
                    4514                     99.75                     0
                    4515                     99.75                     0
                    4516                     99.75                     0
                    4517                     99.75                     0
                    4518                     99.75                     0
                    4519                     99.75                     0
                    4520                     99.75                     0
                    4521                     99.75                     0
                    4522                     99.76                     0
                    4523                     99.76                     0
                    4524                     99.76                     0
                    4525                     99.76                     0
                    4526                     99.76                     0
                    4527                     99.76                     0
                    4528                     99.76                     0
                    4529                     99.76                     0
                    4530                     99.76                     0
                    4531                     99.77                     0
                    4532                     99.77                     0
                    4533                     99.77                     0
                    4534                     99.77                     0
                    4535                     99.77                     0
                    4536                     99.77                     0
                    4537                     99.77                     0
                    4538                     99.77                     0
                    4539                     99.77                     0
                    4540                     99.77                     0
                    4541                     99.78                     0
                    4542                     99.78                     0
                    4543                     99.78                     0
                    4544                     99.78                     0
                    4545                     99.78                     0
                    4546                     99.78                     0
                    4547                     99.78                     0
                    4548                     99.78                     0
                    4549                     99.78                     0
                    4550                     99.78                     0
                    4551                     99.78                     0
                    4552                     99.79                     0
                    4553                     99.79                     0
                    4554                     99.79                     0
                    4555                     99.79                     0
                    4556                     99.79                     0
                    4557                     99.79                     0
                    4558                     99.79                     0
                    4559                     99.79                     0
                    4560                     99.79                     0
                    4561                     99.79                     0
                    4562                     99.79                     0
                    4563                     99.8                      0
                    4564                     99.8                      0
                    4565                     99.8                      0
                    4566                     99.8                      0
                    4567                     99.8                      0
                    4568                     99.8                      0
                    4569                     99.8                      0
                    4570                     99.8                      0
                    4571                     99.8                      0
                    4572                     99.8                      0
                    4573                     99.8                      0
                    4574                     99.8                      0
                    4575                     99.8                      0
                    4576                     99.81                     0
                    4577                     99.81                     0
                    4578                     99.81                     0
                    4579                     99.81                     0
                    4580                     99.81                     0
                    4581                     99.81                     0
                    4582                     99.81                     0
                    4583                     99.81                     0
                    4584                     99.81                     0
                    4585                     99.81                     0
                    4586                     99.81                     0
                    4587                     99.81                     0
                    4588                     99.81                     0
                    4589                     99.81                     0
                    4590                     99.82                     0
                    4591                     99.82                     0
                    4592                     99.82                     0
                    4593                     99.82                     0
                    4594                     99.82                     0
                    4595                     99.82                     0
                    4596                     99.82                     0
                    4597                     99.82                     0
                    4598                     99.82                     0
                    4599                     99.82                     0
                    4600                     99.82                     0
                    4601                     99.82                     0
                    4602                     99.82                     0
                    4603                     99.82                     0
                    4604                     99.82                     0
                    4605                     99.83                     0
                    4606                     99.83                     0
                    4607                     99.83                     0
                    4608                     99.83                     0
                    4609                     99.83                     0
                    4610                     99.83                     0
                    4611                     99.83                     0
                    4612                     99.83                     0
                    4613                     99.83                     0
                    4614                     99.83                     0
                    4615                     99.83                     0
                    4616                     99.83                     0
                    4617                     99.83                     0
                    4618                     99.83                     0
                    4619                     99.83                     0
                    4620                     99.83                     0
                    4621                     99.84                     0
                    4622                     99.84                     0
                    4623                     99.84                     0
                    4624                     99.84                     0
                    4625                     99.84                     0
                    4626                     99.84                     0
                    4627                     99.84                     0
                    4628                     99.84                     0
                    4629                     99.84                     0
                    4630                     99.84                     0
                    4631                     99.84                     0
                    4632                     99.84                     0
                    4633                     99.84                     0
                    4634                     99.84                     0
                    4635                     99.84                     0
                    4636                     99.84                     0
                    4637                     99.85                     0
                    4638                     99.85                     0
                    4639                     99.85                     0
                    4640                     99.85                     0
                    4641                     99.85                     0
                    4642                     99.85                     0
                    4643                     99.85                     0
                    4644                     99.85                     0
                    4645                     99.85                     0
                    4646                     99.85                     0
                    4647                     99.85                     0
                    4648                     99.85                     0
                    4649                     99.85                     0
                    4650                     99.85                     0
                    4651                     99.85                     0
                    4652                     99.85                     0
                    4653                     99.85                     0
                    4654                     99.85                     0
                    4655                     99.85                     0
                    4656                     99.86                     0
                    4657                     99.86                     0
                    4658                     99.86                     0
                    4659                     99.86                     0
                    4660                     99.86                     0
                    4661                     99.86                     0
                    4662                     99.86                     0
                    4663                     99.86                     0
                    4664                     99.86                     0
                    4665                     99.86                     0
                    4666                     99.86                     0
                    4667                     99.86                     0
                    4668                     99.86                     0
                    4669                     99.86                     0
                    4670                     99.86                     0
                    4671                     99.86                     0
                    4672                     99.86                     0
                    4673                     99.86                     0
                    4674                     99.86                     0
                    4675                     99.87                     0
                    4676                     99.87                     0
                    4677                     99.87                     0
                    4678                     99.87                     0
                    4679                     99.87                     0
                    4680                     99.87                     0
                    4681                     99.87                     0
                    4682                     99.87                     0
                    4683                     99.87                     0
                    4684                     99.87                     0
                    4685                     99.87                     0
                    4686                     99.87                     0
                    4687                     99.87                     0
                    4688                     99.87                     0
                    4689                     99.87                     0
                    4690                     99.87                     0
                    4691                     99.87                     0
                    4692                     99.87                     0
                    4693                     99.87                     0
                    4694                     99.87                     0
                    4695                     99.87                     0
                    4696                     99.87                     0
                    4697                     99.88                     0
                    4698                     99.88                     0
                    4699                     99.88                     0
                    4700                     99.88                     0
                    4701                     99.88                     0
                    4702                     99.88                     0
                    4703                     99.88                     0
                    4704                     99.88                     0
                    4705                     99.88                     0
                    4706                     99.88                     0
                    4707                     99.88                     0
                    4708                     99.88                     0
                    4709                     99.88                     0
                    4710                     99.88                     0
                    4711                     99.88                     0
                    4712                     99.88                     0
                    4713                     99.88                     0
                    4714                     99.88                     0
                    4715                     99.88                     0
                    4716                     99.88                     0
                    4717                     99.88                     0
                    4718                     99.88                     0
                    4719                     99.88                     0
                    4720                     99.88                     0
                    4721                     99.88                     0
                    4722                     99.88                     0
                    4723                     99.89                     0
                    4724                     99.89                     0
                    4725                     99.89                     0
                    4726                     99.89                     0
                    4727                     99.89                     0
                    4728                     99.89                     0
                    4729                     99.89                     0
                    4730                     99.89                     0
                    4731                     99.89                     0
                    4732                     99.89                     0
                    4733                     99.89                     0
                    4734                     99.89                     0
                    4735                     99.89                     0
                    4736                     99.89                     0
                    4737                     99.89                     0
                    4738                     99.89                     0
                    4739                     99.89                     0
                    4740                     99.89                     0
                    4741                     99.89                     0
                    4742                     99.89                     0
                    4743                     99.89                     0
                    4744                     99.89                     0
                    4745                     99.89                     0
                    4746                     99.89                     0
                    4747                     99.89                     0
                    4748                     99.89                     0
                    4749                     99.89                     0
                    4750                     99.89                     0
                    4751                     99.89                     0
                    4752                     99.89                     0
                    4753                     99.9                      0
                    4754                     99.9                      0
                    4755                     99.9                      0
                    4756                     99.9                      0
                    4757                     99.9                      0
                    4758                     99.9                      0
                    4759                     99.9                      0
                    4760                     99.9                      0
                    4761                     99.9                      0
                    4762                     99.9                      0
                    4763                     99.9                      0
                    4764                     99.9                      0
                    4765                     99.9                      0
                    4766                     99.9                      0
                    4767                     99.9                      0
                    4768                     99.9                      0
                    4769                     99.9                      0
                    4770                     99.9                      0
                    4771                     99.9                      0
                    4772                     99.9                      0
                    4773                     99.9                      0
                    4774                     99.9                      0
                    4775                     99.9                      0
                    4776                     99.9                      0
                    4777                     99.9                      0
                    4778                     99.9                      0
                    4779                     99.9                      0
                    4780                     99.9                      0
                    4781                     99.9                      0
                    4782                     99.9                      0
                    4783                     99.9                      0
                    4784                     99.91                     0
                    4785                     99.91                     0
                    4786                     99.91                     0
                    4787                     99.91                     0
                    4788                     99.91                     0
                    4789                     99.91                     0
                    4790                     99.91                     0
                    4791                     99.91                     0
                    4792                     99.91                     0
                    4793                     99.91                     0
                    4794                     99.91                     0
                    4795                     99.91                     0
                    4796                     99.91                     0
                    4797                     99.91                     0
                    4798                     99.91                     0
                    4799                     99.91                     0
                    4800                     99.91                     0
                    4801                     99.91                     0
                    4802                     99.91                     0
                    4803                     99.91                     0
                    4804                     99.91                     0
                    4805                     99.91                     0
                    4806                     99.91                     0
                    4807                     99.91                     0
                    4808                     99.91                     0
                    4809                     99.91                     0
                    4810                     99.91                     0
                    4811                     99.91                     0
                    4812                     99.91                     0
                    4813                     99.91                     0
                    4814                     99.91                     0
                    4815                     99.91                     0
                    4816                     99.91                     0
                    4817                     99.91                     0
                    4818                     99.91                     0
                    4819                     99.91                     0
                    4820                     99.92                     0
                    4821                     99.92                     0
                    4822                     99.92                     0
                    4823                     99.92                     0
                    4824                     99.92                     0
                    4825                     99.92                     0
                    4826                     99.92                     0
                    4827                     99.92                     0
                    4828                     99.92                     0
                    4829                     99.92                     0
                    4830                     99.92                     0
                    4831                     99.92                     0
                    4832                     99.92                     0
                    4833                     99.92                     0
                    4834                     99.92                     0
                    4835                     99.92                     0
                    4836                     99.92                     0
                    4837                     99.92                     0
                    4838                     99.92                     0
                    4839                     99.92                     0
                    4840                     99.92                     0
                    4841                     99.92                     0
                    4842                     99.92                     0
                    4843                     99.92                     0
                    4844                     99.92                     0
                    4845                     99.92                     0
                    4846                     99.92                     0
                    4847                     99.92                     0
                    4848                     99.92                     0
                    4849                     99.92                     0
                    4850                     99.92                     0
                    4851                     99.92                     0
                    4852                     99.92                     0
                    4853                     99.92                     0
                    4854                     99.92                     0
                    4855                     99.92                     0
                    4856                     99.92                     0
                    4857                     99.93                     0
                    4858                     99.93                     0
                    4859                     99.93                     0
                    4860                     99.93                     0
                    4861                     99.93                     0
                    4862                     99.93                     0
                    4863                     99.93                     0
                    4864                     99.93                     0
                    4865                     99.93                     0
                    4866                     99.93                     0
                    4867                     99.93                     0
                    4868                     99.93                     0
                    4869                     99.93                     0
                    4870                     99.93                     0
                    4871                     99.93                     0
                    4872                     99.93                     0
                    4873                     99.93                     0
                    4874                     99.93                     0
                    4875                     99.93                     0
                    4876                     99.93                     0
                    4877                     99.93                     0
                    4878                     99.93                     0
                    4879                     99.93                     0
                    4880                     99.93                     0
                    4881                     99.93                     0
                    4882                     99.93                     0
                    4883                     99.93                     0
                    4884                     99.93                     0
                    4885                     99.93                     0
                    4886                     99.93                     0
                    4887                     99.93                     0
                    4888                     99.93                     0
                    4889                     99.93                     0
                    4890                     99.93                     0
                    4891                     99.93                     0
                    4892                     99.93                     0
                    4893                     99.93                     0
                    4894                     99.93                     0
                    4895                     99.93                     0
                    4896                     99.94                     0
                    4897                     99.94                     0
                    4898                     99.94                     0
                    4899                     99.94                     0
                    4900                     99.94                     0
                    4901                     99.94                     0
                    4902                     99.94                     0
                    4903                     99.94                     0
                    4904                     99.94                     0
                    4905                     99.94                     0
                    4906                     99.94                     0
                    4907                     99.94                     0
                    4908                     99.94                     0
                    4909                     99.94                     0
                    4910                     99.94                     0
                    4911                     99.94                     0
                    4912                     99.94                     0
                    4913                     99.94                     0
                    4914                     99.94                     0
                    4915                     99.94                     0
                    4916                     99.94                     0
                    4917                     99.94                     0
                    4918                     99.94                     0
                    4919                     99.94                     0
                    4920                     99.94                     0
                    4921                     99.94                     0
                    4922                     99.94                     0
                    4923                     99.94                     0
                    4924                     99.94                     0
                    4925                     99.94                     0
                    4926                     99.94                     0
                    4927                     99.94                     0
                    4928                     99.94                     0
                    4929                     99.94                     0
                    4930                     99.94                     0
                    4931                     99.94                     0
                    4932                     99.94                     0
                    4933                     99.94                     0
                    4934                     99.94                     0
                    4935                     99.94                     0
                    4936                     99.94                     0
                    4937                     99.94                     0
                    4938                     99.95                     0
                    4939                     99.95                     0
                    4940                     99.95                     0
                    4941                     99.95                     0
                    4942                     99.95                     0
                    4943                     99.95                     0
                    4944                     99.95                     0
                    4945                     99.95                     0
                    4946                     99.95                     0
                    4947                     99.95                     0
                    4948                     99.95                     0
                    4949                     99.95                     0
                    4950                     99.95                     0
                    4951                     99.95                     0
                    4952                     99.95                     0
