-----------------------------------------------------------------------------------------------------------------------------

Elevation report for the  watershed     1/1/0001 8:57:00 AM     2/24/2014 12:00:00 AM

-----------------------------------------------------------------------------------------------------------------------------


Statistics:: All elevations reported in meters
-----------

  Min.    Elevation: 634
  Max.    Elevation: 6059
  Mean.   Elevation: 3324.16127982097
  Std.    Deviation: 952.278917248019

                    Elevation          % Area Below Elevation         % Area Watershed

                    2992                     33.86                     .03
                    2993                     33.89                     .03
                    2994                     33.92                     .03
                    2995                     33.94                     .03
                    2996                     33.97                     .03
                    2997                     34                        .03
                    2998                     34.02                     .03
                    2999                     34.05                     .03
                    3000                     34.08                     .03
                    3001                     34.11                     .03
                    3002                     34.13                     .03
                    3003                     34.16                     .03
                    3004                     34.19                     .03
                    3005                     34.22                     .03
                    3006                     34.24                     .03
                    3007                     34.27                     .03
                    3008                     34.3                      .03
                    3009                     34.33                     .03
                    3010                     34.35                     .03
                    3011                     34.38                     .03
                    3012                     34.41                     .03
                    3013                     34.44                     .03
                    3014                     34.46                     .03
                    3015                     34.49                     .03
                    3016                     34.52                     .03
                    3017                     34.55                     .03
                    3018                     34.58                     .03
                    3019                     34.6                      .03
                    3020                     34.63                     .03
                    3021                     34.66                     .03
                    3022                     34.69                     .03
                    3023                     34.72                     .03
                    3024                     34.74                     .03
                    3025                     34.77                     .03
                    3026                     34.8                      .03
                    3027                     34.83                     .03
                    3028                     34.86                     .03
                    3029                     34.88                     .03
                    3030                     34.91                     .03
                    3031                     34.94                     .03
                    3032                     34.97                     .03
                    3033                     35                        .03
                    3034                     35.02                     .03
                    3035                     35.05                     .03
                    3036                     35.08                     .03
                    3037                     35.11                     .03
                    3038                     35.14                     .03
                    3039                     35.16                     .03
                    3040                     35.19                     .03
                    3041                     35.22                     .03
                    3042                     35.25                     .03
                    3043                     35.27                     .03
                    3044                     35.3                      .03
                    3045                     35.33                     .03
                    3046                     35.36                     .03
                    3047                     35.39                     .03
                    3048                     35.41                     .03
                    3049                     35.44                     .03
                    3050                     35.47                     .03
                    3051                     35.5                      .03
                    3052                     35.53                     .03
                    3053                     35.55                     .03
                    3054                     35.58                     .03
                    3055                     35.61                     .03
                    3056                     35.64                     .03
                    3057                     35.67                     .03
                    3058                     35.69                     .03
                    3059                     35.72                     .03
                    3060                     35.75                     .03
                    3061                     35.78                     .03
                    3062                     35.81                     .03
                    3063                     35.83                     .03
                    3064                     35.86                     .03
                    3065                     35.89                     .03
                    3066                     35.92                     .03
                    3067                     35.95                     .03
                    3068                     35.98                     .03
                    3069                     36                        .03
                    3070                     36.03                     .03
                    3071                     36.06                     .03
                    3072                     36.09                     .03
                    3073                     36.12                     .03
                    3074                     36.14                     .03
                    3075                     36.17                     .03
                    3076                     36.2                      .03
                    3077                     36.23                     .03
                    3078                     36.26                     .03
                    3079                     36.29                     .03
                    3080                     36.31                     .03
                    3081                     36.34                     .03
                    3082                     36.37                     .03
                    3083                     36.4                      .03
                    3084                     36.43                     .03
                    3085                     36.46                     .03
                    3086                     36.48                     .03
                    3087                     36.51                     .03
                    3088                     36.54                     .03
                    3089                     36.57                     .03
                    3090                     36.6                      .03
                    3091                     36.63                     .03
                    3092                     36.66                     .03
                    3093                     36.69                     .03
                    3094                     36.71                     .03
                    3095                     36.74                     .03
                    3096                     36.77                     .03
                    3097                     36.8                      .03
                    3098                     36.83                     .03
                    3099                     36.86                     .03
                    3100                     36.89                     .03
                    3101                     36.91                     .03
                    3102                     36.94                     .03
                    3103                     36.97                     .03
                    3104                     37                        .03
                    3105                     37.03                     .03
                    3106                     37.06                     .03
                    3107                     37.09                     .03
                    3108                     37.11                     .03
                    3109                     37.14                     .03
                    3110                     37.17                     .03
                    3111                     37.2                      .03
                    3112                     37.23                     .03
                    3113                     37.26                     .03
                    3114                     37.29                     .03
                    3115                     37.32                     .03
                    3116                     37.34                     .03
                    3117                     37.37                     .03
                    3118                     37.4                      .03
                    3119                     37.43                     .03
                    3120                     37.46                     .03
                    3121                     37.49                     .03
                    3122                     37.52                     .03
                    3123                     37.55                     .03
                    3124                     37.58                     .03
                    3125                     37.61                     .03
                    3126                     37.63                     .03
                    3127                     37.66                     .03
                    3128                     37.69                     .03
                    3129                     37.72                     .03
                    3130                     37.75                     .03
                    3131                     37.78                     .03
                    3132                     37.81                     .03
                    3133                     37.84                     .03
                    3134                     37.87                     .03
                    3135                     37.9                      .03
                    3136                     37.93                     .03
                    3137                     37.96                     .03
                    3138                     37.99                     .03
                    3139                     38.01                     .03
                    3140                     38.04                     .03
                    3141                     38.07                     .03
                    3142                     38.1                      .03
                    3143                     38.13                     .03
                    3144                     38.16                     .03
                    3145                     38.19                     .03
                    3146                     38.22                     .03
                    3147                     38.25                     .03
                    3148                     38.27                     .03
                    3149                     38.3                      .03
                    3150                     38.33                     .03
                    3151                     38.36                     .03
                    3152                     38.39                     .03
                    3153                     38.42                     .03
                    3154                     38.45                     .03
                    3155                     38.48                     .03
                    3156                     38.51                     .03
                    3157                     38.54                     .03
                    3158                     38.57                     .03
                    3159                     38.59                     .03
                    3160                     38.62                     .03
                    3161                     38.65                     .03
                    3162                     38.68                     .03
                    3163                     38.71                     .03
                    3164                     38.74                     .03
                    3165                     38.77                     .03
                    3166                     38.8                      .03
                    3167                     38.83                     .03
                    3168                     38.86                     .03
                    3169                     38.89                     .03
                    3170                     38.92                     .03
                    3171                     38.95                     .03
                    3172                     38.98                     .03
                    3173                     39.01                     .03
                    3174                     39.04                     .03
                    3175                     39.07                     .03
                    3176                     39.1                      .03
                    3177                     39.13                     .03
                    3178                     39.16                     .03
                    3179                     39.19                     .03
                    3180                     39.22                     .03
                    3181                     39.25                     .03
                    3182                     39.28                     .03
                    3183                     39.31                     .03
                    3184                     39.34                     .03
                    3185                     39.37                     .03
                    3186                     39.4                      .03
                    3187                     39.43                     .03
                    3188                     39.46                     .03
                    3189                     39.49                     .03
                    3190                     39.52                     .03
                    3191                     39.55                     .03
                    3192                     39.58                     .03
                    3193                     39.61                     .03
                    3194                     39.64                     .03
                    3195                     39.67                     .03
                    3196                     39.7                      .03
                    3197                     39.73                     .03
                    3198                     39.76                     .03
                    3199                     39.79                     .03
                    3200                     39.82                     .03
                    3201                     39.85                     .03
                    3202                     39.88                     .03
                    3203                     39.91                     .03
                    3204                     39.94                     .03
                    3205                     39.97                     .03
                    3206                     40                        .03
                    3207                     40.03                     .03
                    3208                     40.06                     .03
                    3209                     40.09                     .03
                    3210                     40.12                     .03
                    3211                     40.15                     .03
                    3212                     40.18                     .03
                    3213                     40.21                     .03
                    3214                     40.24                     .03
                    3215                     40.27                     .03
                    3216                     40.31                     .03
                    3217                     40.34                     .03
                    3218                     40.37                     .03
                    3219                     40.4                      .03
                    3220                     40.43                     .03
                    3221                     40.46                     .03
                    3222                     40.49                     .03
                    3223                     40.52                     .03
                    3224                     40.55                     .03
                    3225                     40.58                     .03
                    3226                     40.61                     .03
                    3227                     40.64                     .03
                    3228                     40.67                     .03
                    3229                     40.71                     .03
                    3230                     40.74                     .03
                    3231                     40.77                     .03
                    3232                     40.8                      .03
                    3233                     40.84                     .03
                    3234                     40.87                     .03
                    3235                     40.9                      .03
                    3236                     40.93                     .03
                    3237                     40.96                     .03
                    3238                     40.99                     .03
                    3239                     41.03                     .03
                    3240                     41.06                     .03
                    3241                     41.09                     .03
                    3242                     41.12                     .03
                    3243                     41.15                     .03
                    3244                     41.19                     .03
                    3245                     41.22                     .03
                    3246                     41.25                     .03
                    3247                     41.28                     .03
                    3248                     41.31                     .03
                    3249                     41.35                     .03
                    3250                     41.38                     .03
                    3251                     41.41                     .03
                    3252                     41.44                     .03
                    3253                     41.48                     .03
                    3254                     41.51                     .03
                    3255                     41.54                     .03
                    3256                     41.57                     .03
                    3257                     41.61                     .03
                    3258                     41.64                     .03
                    3259                     41.67                     .03
                    3260                     41.7                      .03
                    3261                     41.74                     .03
                    3262                     41.77                     .03
                    3263                     41.8                      .03
                    3264                     41.83                     .03
                    3265                     41.87                     .03
                    3266                     41.9                      .03
                    3267                     41.93                     .03
                    3268                     41.96                     .03
                    3269                     42                        .03
                    3270                     42.03                     .03
                    3271                     42.07                     .03
                    3272                     42.1                      .03
                    3273                     42.13                     .03
                    3274                     42.16                     .03
                    3275                     42.2                      .03
                    3276                     42.23                     .03
                    3277                     42.26                     .03
                    3278                     42.3                      .03
                    3279                     42.33                     .03
                    3280                     42.36                     .03
                    3281                     42.4                      .03
                    3282                     42.43                     .03
                    3283                     42.46                     .03
                    3284                     42.5                      .03
                    3285                     42.53                     .03
                    3286                     42.56                     .03
                    3287                     42.6                      .03
                    3288                     42.63                     .03
                    3289                     42.66                     .03
                    3290                     42.69                     .03
                    3291                     42.73                     .03
                    3292                     42.76                     .03
                    3293                     42.8                      .03
                    3294                     42.83                     .03
                    3295                     42.86                     .03
                    3296                     42.89                     .03
                    3297                     42.93                     .03
                    3298                     42.96                     .03
                    3299                     42.99                     .03
                    3300                     43.03                     .03
                    3301                     43.06                     .03
                    3302                     43.09                     .03
                    3303                     43.13                     .03
                    3304                     43.16                     .03
                    3305                     43.19                     .03
                    3306                     43.23                     .03
                    3307                     43.26                     .03
                    3308                     43.29                     .03
                    3309                     43.32                     .03
                    3310                     43.36                     .03
                    3311                     43.39                     .03
                    3312                     43.42                     .03
                    3313                     43.46                     .03
                    3314                     43.49                     .04
                    3315                     43.53                     .03
                    3316                     43.56                     .03
                    3317                     43.59                     .03
                    3318                     43.63                     .03
                    3319                     43.66                     .03
                    3320                     43.69                     .03
                    3321                     43.72                     .03
                    3322                     43.76                     .03
                    3323                     43.79                     .03
                    3324                     43.83                     .03
                    3325                     43.86                     .03
                    3326                     43.89                     .03
                    3327                     43.93                     .03
                    3328                     43.96                     .03
                    3329                     43.99                     .03
                    3330                     44.03                     .03
                    3331                     44.06                     .03
                    3332                     44.09                     .03
                    3333                     44.13                     .03
                    3334                     44.16                     .03
                    3335                     44.19                     .03
                    3336                     44.23                     .03
                    3337                     44.26                     .03
                    3338                     44.3                      .03
                    3339                     44.33                     .03
                    3340                     44.37                     .04
                    3341                     44.4                      .03
                    3342                     44.43                     .03
                    3343                     44.47                     .03
                    3344                     44.5                      .03
                    3345                     44.53                     .03
                    3346                     44.57                     .03
                    3347                     44.6                      .03
                    3348                     44.64                     .03
                    3349                     44.67                     .03
                    3350                     44.71                     .03
                    3351                     44.74                     .03
                    3352                     44.77                     .03
                    3353                     44.81                     .03
                    3354                     44.84                     .03
                    3355                     44.88                     .04
                    3356                     44.91                     .04
                    3357                     44.95                     .04
                    3358                     44.98                     .03
                    3359                     45.02                     .03
                    3360                     45.05                     .03
                    3361                     45.09                     .03
                    3362                     45.12                     .03
                    3363                     45.15                     .03
                    3364                     45.19                     .03
                    3365                     45.22                     .04
                    3366                     45.26                     .03
                    3367                     45.29                     .03
                    3368                     45.33                     .03
                    3369                     45.36                     .03
                    3370                     45.39                     .03
                    3371                     45.43                     .03
                    3372                     45.46                     .03
                    3373                     45.5                      .03
                    3374                     45.53                     .04
                    3375                     45.57                     .04
                    3376                     45.6                      .03
                    3377                     45.64                     .03
                    3378                     45.67                     .03
                    3379                     45.71                     .03
                    3380                     45.74                     .03
                    3381                     45.78                     .04
                    3382                     45.81                     .03
                    3383                     45.85                     .04
                    3384                     45.88                     .03
                    3385                     45.92                     .03
                    3386                     45.95                     .04
                    3387                     45.99                     .03
                    3388                     46.02                     .04
                    3389                     46.06                     .03
                    3390                     46.09                     .04
                    3391                     46.13                     .04
                    3392                     46.16                     .04
                    3393                     46.2                      .03
                    3394                     46.24                     .04
                    3395                     46.27                     .03
                    3396                     46.3                      .04
                    3397                     46.34                     .03
                    3398                     46.37                     .04
                    3399                     46.41                     .04
                    3400                     46.44                     .04
                    3401                     46.48                     .04
                    3402                     46.52                     .04
                    3403                     46.55                     .04
                    3404                     46.59                     .04
                    3405                     46.62                     .04
                    3406                     46.66                     .03
                    3407                     46.7                      .04
                    3408                     46.73                     .04
                    3409                     46.77                     .04
                    3410                     46.8                      .04
                    3411                     46.84                     .04
                    3412                     46.87                     .03
                    3413                     46.91                     .04
                    3414                     46.94                     .04
                    3415                     46.98                     .04
                    3416                     47.01                     .03
                    3417                     47.05                     .04
                    3418                     47.08                     .04
                    3419                     47.12                     .04
                    3420                     47.16                     .04
                    3421                     47.19                     .04
                    3422                     47.23                     .04
                    3423                     47.26                     .04
                    3424                     47.3                      .04
                    3425                     47.33                     .04
                    3426                     47.37                     .04
                    3427                     47.4                      .04
                    3428                     47.44                     .03
                    3429                     47.47                     .03
                    3430                     47.51                     .04
                    3431                     47.54                     .04
                    3432                     47.58                     .03
                    3433                     47.62                     .04
                    3434                     47.65                     .04
                    3435                     47.69                     .04
                    3436                     47.72                     .04
                    3437                     47.76                     .04
                    3438                     47.79                     .04
                    3439                     47.83                     .04
                    3440                     47.87                     .04
                    3441                     47.9                      .04
                    3442                     47.94                     .04
                    3443                     47.98                     .04
                    3444                     48.01                     .04
                    3445                     48.05                     .04
                    3446                     48.08                     .04
                    3447                     48.12                     .04
                    3448                     48.16                     .04
                    3449                     48.19                     .04
                    3450                     48.23                     .04
                    3451                     48.27                     .04
                    3452                     48.3                      .04
                    3453                     48.34                     .04
                    3454                     48.37                     .04
                    3455                     48.41                     .04
                    3456                     48.45                     .04
                    3457                     48.49                     .04
                    3458                     48.52                     .04
                    3459                     48.56                     .04
                    3460                     48.59                     .04
                    3461                     48.63                     .04
                    3462                     48.67                     .04
                    3463                     48.71                     .04
                    3464                     48.74                     .04
                    3465                     48.78                     .04
                    3466                     48.82                     .04
                    3467                     48.86                     .04
                    3468                     48.89                     .04
                    3469                     48.93                     .04
                    3470                     48.97                     .04
                    3471                     49.01                     .04
                    3472                     49.04                     .04
                    3473                     49.08                     .04
                    3474                     49.12                     .04
                    3475                     49.15                     .04
                    3476                     49.19                     .03
                    3477                     49.22                     .04
                    3478                     49.26                     .04
                    3479                     49.3                      .04
                    3480                     49.33                     .04
                    3481                     49.37                     .04
                    3482                     49.41                     .04
                    3483                     49.44                     .04
                    3484                     49.48                     .04
                    3485                     49.52                     .04
                    3486                     49.55                     .04
                    3487                     49.59                     .04
                    3488                     49.63                     .04
                    3489                     49.66                     .04
                    3490                     49.7                      .04
                    3491                     49.74                     .04
                    3492                     49.77                     .04
                    3493                     49.81                     .04
                    3494                     49.85                     .04
                    3495                     49.88                     .04
                    3496                     49.92                     .04
                    3497                     49.96                     .04
                    3498                     49.99                     .04
                    3499                     50.03                     .04
                    3500                     50.07                     .04
                    3501                     50.11                     .04
                    3502                     50.14                     .04
                    3503                     50.18                     .04
                    3504                     50.22                     .04
                    3505                     50.25                     .04
                    3506                     50.29                     .04
                    3507                     50.33                     .04
                    3508                     50.36                     .04
                    3509                     50.4                      .04
                    3510                     50.44                     .04
                    3511                     50.47                     .04
                    3512                     50.51                     .04
                    3513                     50.55                     .04
                    3514                     50.58                     .04
                    3515                     50.62                     .04
                    3516                     50.66                     .04
                    3517                     50.69                     .04
                    3518                     50.73                     .04
                    3519                     50.77                     .04
                    3520                     50.8                      .04
                    3521                     50.84                     .04
                    3522                     50.88                     .04
                    3523                     50.91                     .04
                    3524                     50.95                     .04
                    3525                     50.99                     .04
                    3526                     51.02                     .04
                    3527                     51.06                     .04
                    3528                     51.1                      .04
                    3529                     51.13                     .04
                    3530                     51.17                     .04
                    3531                     51.21                     .04
                    3532                     51.24                     .04
                    3533                     51.28                     .04
                    3534                     51.32                     .04
                    3535                     51.35                     .04
                    3536                     51.39                     .04
                    3537                     51.43                     .04
                    3538                     51.46                     .04
                    3539                     51.5                      .04
                    3540                     51.54                     .04
                    3541                     51.57                     .04
                    3542                     51.61                     .04
                    3543                     51.65                     .04
                    3544                     51.69                     .04
                    3545                     51.72                     .04
                    3546                     51.76                     .04
                    3547                     51.8                      .04
                    3548                     51.83                     .04
                    3549                     51.87                     .04
                    3550                     51.91                     .04
                    3551                     51.95                     .04
                    3552                     51.98                     .04
                    3553                     52.02                     .04
                    3554                     52.06                     .04
                    3555                     52.1                      .04
                    3556                     52.13                     .04
                    3557                     52.17                     .04
                    3558                     52.21                     .04
                    3559                     52.25                     .04
                    3560                     52.29                     .04
                    3561                     52.32                     .04
                    3562                     52.36                     .04
                    3563                     52.4                      .04
                    3564                     52.44                     .04
                    3565                     52.48                     .04
                    3566                     52.51                     .04
                    3567                     52.55                     .04
                    3568                     52.59                     .04
                    3569                     52.63                     .04
                    3570                     52.67                     .04
                    3571                     52.7                      .04
                    3572                     52.74                     .04
                    3573                     52.78                     .04
                    3574                     52.82                     .04
                    3575                     52.86                     .04
                    3576                     52.9                      .04
                    3577                     52.94                     .04
                    3578                     52.98                     .04
                    3579                     53.02                     .04
                    3580                     53.06                     .04
                    3581                     53.09                     .04
                    3582                     53.14                     .04
                    3583                     53.17                     .04
                    3584                     53.21                     .04
                    3585                     53.25                     .04
                    3586                     53.29                     .04
                    3587                     53.33                     .04
                    3588                     53.37                     .04
                    3589                     53.41                     .04
                    3590                     53.45                     .04
                    3591                     53.49                     .04
